"earnings_id","symbol","reportedDate","fiscalDateEnding","reportedEPS","surprise","surprisePercentage","estimatedEPS","reportTime","price_range_prior","price_change_prior","avg_volume_prior","price_range_post","price_change_post","avg_volume_post","sentiment_prior","sentiment_post"
"NVDA09","NVDA","2023-11-21","2023-10-31",0.402,0.066,19.6429,0.336,"post-market",107.2999,-9.57515548017123,44027380.4285714,95.9,-10.8922709638914,39985066.9375,0.234002477861542,0.234002477861542
"NVDA10","NVDA","2023-08-23","2023-07-31",0.27,0.063,30.4348,0.207,"post-market",77.77,-0.745866072475667,46020030.8484849,89.47,0.123992560446382,45339619.9090909,0.127911601603752,0.273122516995296
"NVDA11","NVDA","2023-05-24","2023-04-30",0.109,0.017,18.4783,0.092,"post-market",56.08,-12.9471080669711,39672024.969697,87.99,-9.89936654836246,49173328.6451613,0.158862012371021,0.169738087292045
"NVDA12","NVDA","2023-02-22","2023-01-31",0.088,0.007,8.642,0.081,"post-market",90.148,-33.8218297813323,49421762.6666667,57.03,-12.0932146330515,46560727.6969697,0.0945976218015242,0.234002477861542
"NVDA13","NVDA","2022-11-16","2022-10-31",0.058,-0.013,-18.3099,0.071,"post-market",55.76,-21.4739838684169,58178488.7647059,49.06,5.70008971085501,41317854.2903226,0.234002477861542,0.0945976218015242
"NVDA14","NVDA","2022-08-24","2022-07-31",0.051,0.0011,2.2044,0.0499,"post-market",52.19,-18.700423774856,51818339.9411765,55.25,44.0251572327044,61782022.5757576,0.133717660935278,0.167040784138029
"NVDA15","NVDA","2022-05-25","2022-04-30",0.136,0.006,4.6154,0.13,"post-market",117.52,49.6134318024463,59412150.030303,55.64,23.5901509134233,51018214.9677419,0.331548846331439,0.127911601603752
"PG01","PG","2025-10-24","2025-09-30",1.99,0.09,4.7368,1.9,"pre-market",14.705,5.01352331948017,7334396.60606061,9.07499999999999,2.45779878460501,8796393.88,0.108111567773171,0.236187750586321
"PG02","PG","2025-07-29","2025-06-30",1.48,0.06,4.2254,1.42,"pre-market",12.116,3.31765603152409,8634577.45454546,11.65,-4.90768502445953,6519118.57575758,0.155081216255137,0.300452141155817
"PG03","PG","2025-04-24","2025-03-31",1.54,0.01,0.6536,1.53,"pre-market",23.3,4.22610875664061,8991760.40625,14.3,-0.56216016956962,7303658.76470588,0.249692553157445,0.251768105075959
"PG04","PG","2025-01-22","2024-12-31",1.88,0.02,1.0753,1.86,"pre-market",22.15,9.81595092024538,6558969.16129032,17.79,1.16875372689327,7587073.42424242,0.316032495645456,0.138787676524776
"PG05","PG","2024-10-18","2024-09-30",1.93,0.03,1.5789,1.9,"pre-market",11.67,-0.578879663197292,7185921.625,20.62,-3.32439984033758,6853790.38235294,0.252577296022164,0.339572180289572
"PG06","PG","2024-07-30","2024-06-30",1.4,0.03,2.1898,1.37,"pre-market",9.20999999999998,0.0597907324364689,6147313.96969697,12.79,-2.83918880319909,6209972.09090909,0.0501241216620874,0.349314473545856
"PG07","PG","2024-04-19","2024-03-31",1.52,0.11,7.8014,1.41,"pre-market",8.44999999999999,1.61104718066744,6090789.34375,11.7175,-4.66745843230405,5842557.38235294,0.188312905452667,0.389097409217462
"PG08","PG","2024-01-23","2023-12-31",1.84,0.14,8.2353,1.7,"pre-market",10.11,2.56998313659359,7269499.15625,7.81999999999999,-3.84283778790492,6111599.57575758,0.177436830531643,0.169738087292045
"PG09","PG","2023-10-18","2023-09-30",1.83,0.11,6.3953,1.72,"pre-market",13.87,7.45862141210979,5282018,7.99000000000001,1.07798321621069,6594810.54545455,0.274836904593187,0.300452141155817
"PG10","PG","2023-07-28","2023-06-30",1.37,0.05,3.7879,1.32,"pre-market",9.67499999999998,-4.18738550117771,6516220.16129032,7.44999999999999,1.47373888203597,4918955.29411765,0.300452141155817,0.285712979514211
"PG11","PG","2023-04-21","2023-03-31",1.37,0.05,3.7879,1.32,"pre-market",16.86,-7.43533769927894,6355112.59375,16.04,7.32427237781438,5869693.73529412,0.300452141155817,0.127911601603752
"PG12","PG","2023-01-19","2022-12-31",1.59,0,0,1.59,"pre-market",9.67000000000002,-0.300782033286556,6585778.96774194,8.26499999999999,2.99379335523916,6350654.82352941,0.31141050668154,0.389097409217462
"PG13","PG","2022-10-19","2022-09-30",1.57,0.02,1.2903,1.55,"pre-market",20.23,10.5956607495069,6834971.48484848,23.03,-13.4417235380704,6416222.66666667,0.285712979514211,0.225311675665297
"PG14","PG","2022-07-29","2022-06-30",1.21,-0.02,-1.626,1.23,"pre-market",17.99,-0.217086834733895,7445333.74193548,15.34,3.97264260768336,6285731.52941176,0.183252033263691,0.188843222682948
"PG15","PG","2022-04-20","2022-03-31",1.33,0.04,3.1008,1.29,"pre-market",18.18,-4.16927115889485,7197045.24242424,24.53,11.7873598789629,7503064.93939394,0.166245308292607,0.274836904593187
"SHW01","SHW","2025-10-28","2025-09-30",3.59,0.12,3.4582,3.47,"pre-market",47.32,12.1763826606876,1902148,30.1609,1.48876073908438,1951772.57142857,0,0.312269986330616
"SHW02","SHW","2025-07-22","2025-06-30",3.38,-0.43,-11.2861,3.81,"pre-market",34.7599,4.57500956191709,1564508.51515152,52.11,-5.2487880982894,1963395.42424242,-0.00793189995291146,0.142957067162849
"SHW03","SHW","2025-04-29","2025-03-31",2.25,0.09,4.1667,2.16,"pre-market",55.39,7.06847019391906,1983945.85294118,36.4299,8.44288988059342,1410508.60606061,0.108655600104235,0.0952559466391146
"SHW04","SHW","2025-01-30","2024-12-31",2.09,0.03,1.4563,2.06,"pre-market",47.19,2.45998732817278,1505112.44827586,40.32,7.42198059652179,1970914.38235294,0.248714209301581,0.349314473545856
"SHW05","SHW","2024-10-22","2024-09-30",3.37,-0.17,-4.8023,3.54,"pre-market",34.66,-6.9693094629156,1113659.67647059,42.83,-3.98459645932502,2265506.09090909,0.327621755807202,-0.0866291482465244
"SHW06","SHW","2024-07-23","2024-06-30",3.7,0.22,6.3218,3.48,"pre-market",47.7499,-7.01046798029558,1799312.45454545,36.2232,-5.57283076007894,1513324.90909091,0.210572514023691,0.149746042050499
"SHW07","SHW","2024-04-23","2024-03-31",2.17,-0.04,-1.81,2.21,"pre-market",43.0039,8.44807618067174,1247894.70588235,40.9,0.948710346872219,1797840.63636364,0,0.360935735609431
"SHW08","SHW","2024-01-25","2023-12-31",1.81,0.01,0.5556,1.8,"pre-market",28.19,-6.73671199011126,1542517.6,45.94,-7.04221102495249,1383330.23529412,0.262827048007424,0.323228351856339
"SHW09","SHW","2023-10-24","2023-09-30",3.2,0.43,15.5235,2.77,"pre-market",37.565,12.6954268037789,1296556.47058824,72.03,-20.1684367178516,1442324.51515152,0,0.256920411270156
"SHW10","SHW","2023-07-25","2023-06-30",3.29,0.6,22.3048,2.69,"pre-market",32.9306,-9.68580470162749,1293655.75757576,17.78,4.5067900313386,1297568.18181818,0.106744629395118,0.296671345039934
"SHW11","SHW","2023-04-25","2023-03-31",2.04,0.26,14.6067,1.78,"pre-market",29.72,-3.98237659337839,1388911.64705882,28.03,-4.89650478440166,1356742.72727273,NA,0.225828277794795
"SHW12","SHW","2023-01-26","2022-12-31",1.89,0.02,1.0695,1.87,"pre-market",39.14,6.39776290144903,1165752.03333333,35.86,5.11746494263341,1623849.76470588,0.00399566602815253,0.143130791772768
"SHW13","SHW","2022-10-25","2022-09-30",2.83,0.27,10.5469,2.56,"pre-market",49.58,14.4704526088918,1448017.88235294,53.7699,-10.9330708661417,1559963.75757576,0.199801588208671,0.088663554862689
"SHW14","SHW","2022-07-27","2022-06-30",2.41,-0.36,-12.9964,2.77,"pre-market",64.09,7.18345254204525,1608052.875,35.395,7.56670649143767,1443092.6969697,-0.00602092924379506,0.0279239451944573
"SHW15","SHW","2022-04-26","2022-03-31",1.61,0.07,4.5455,1.54,"pre-market",33.455,-3.26498108699981,1477998.82352941,60.6,18.660452269981,1812807.21212121,0.313956943726941,0.24582032303634
"TRV01","TRV","2025-10-16","2025-09-30",8.14,2.56,45.8781,5.58,"pre-market",19.1,-1.32313492351194,1034090.71875,33.955,-9.32243949131683,1315508.4,0.155081216255137,0.297718264399713
"TRV02","TRV","2025-07-17","2025-06-30",6.51,2.89,79.8343,3.62,"pre-market",25.17,7.65569062512293,1262780.74193548,26.45,-5.66227064220184,1211910.58823529,0.355865720019933,0.400055774743185
"TRV03","TRV","2025-04-16","2025-03-31",1.91,1.14,148.0519,0.77,"pre-market",36.305,2.99384100827997,1550784.64705882,30.02,-8.10721254740253,1173115.75757576,NA,0.324979313056319
"TRV04","TRV","2025-01-22","2024-12-31",9.15,2.55,38.6364,6.6,"pre-market",35.3699,7.58845629825357,1336766.83870968,26.125,-0.408665291223616,1253155.57575758,0.155081216255137,0.275307789720075
"TRV05","TRV","2024-10-17","2024-09-30",5.24,1.65,45.961,3.59,"pre-market",21.265,-3.89310034690993,1169357.3125,27.18,-1.20967741935484,1197884.08823529,0.187586005111161,0.339572180289572
"TRV06","TRV","2024-07-19","2024-06-30",2.51,0.53,26.7677,1.98,"pre-market",15.68,0.0753544011679916,1306343.87096774,33.38,-11.4950452391211,1161530.23529412,0.200167324229554,0.30186479653648
"TRV07","TRV","2024-04-17","2024-03-31",4.69,-0.21,-4.2857,4.9,"pre-market",15.77,0.543773790103312,1145467.6969697,13.83,2.4774020756612,1116990.72727273,0.14861226038576,0.0901859310496167
"TRV08","TRV","2024-01-19","2023-12-31",7.01,1.92,37.721,5.09,"pre-market",18.8,-7.80460415496912,1483208.6,14.85,-2.1280490595396,1547380.73529412,0.301393911409592,0.273684836127404
"TRV09","TRV","2023-10-18","2023-09-30",1.95,-1.06,-35.2159,3.01,"pre-market",11.09,-0.432152117545369,1151593.78787879,28.2199,-12.8585504707686,1413367.15151515,0.119613965629957,0.276404997782725
"TRV10","TRV","2023-07-20","2023-06-30",0.06,-2.02,-97.1154,2.08,"pre-market",13.22,0.528660528660537,1301784.03225806,17.31,8.60976518822215,1119816.73529412,0,-0.0474999657122481
"TRV11","TRV","2023-04-19","2023-03-31",3.21,-0.34,-9.5775,3.55,"pre-market",24.77,6.97486275642877,1584344.75757576,17.53,2.50057221332113,1113209.60606061,0.119613965629957,0
"TRV12","TRV","2023-01-24","2022-12-31",3.4,0,0,3.4,"pre-market",13.3,1.5403807560883,1207572.15625,27.86,13.09766327142,1424475.27272727,0.108111567773171,-0.125634894873753
"TRV13","TRV","2022-10-19","2022-09-30",2.2,0.64,41.0256,1.56,"pre-market",17.123,-1.60717510383434,1291555.60606061,17.06,-4.30084632990899,1421305.48484848,0.106744629395118,0.165742421263892
"TRV14","TRV","2022-07-21","2022-06-30",2.57,0.6,30.4569,1.97,"pre-market",23.42,12.1937249411315,1153766.03225806,22.66,-2.97774273758263,1149353.94117647,0.106744629395118,0.28535638689385
"TRV15","TRV","2022-04-19","2022-03-31",4.22,0.61,16.8975,3.61,"pre-market",21.37,-6.50742695467652,1333245.32352941,13.65,-2.50070402703464,1291340.96969697,NA,0.165742421263892
"UNH01","UNH","2025-10-28","2025-09-30",2.92,0.11,3.9146,2.81,"pre-market",62.4199,-11.3789191133741,10674453.9714286,41.75,4.40151607776011,8062121,-0.00644152566781109,0.31666339028148
"UNH02","UNH","2025-07-29","2025-06-30",4.08,-0.37,-8.3146,4.45,"pre-market",48.33,7.89679715302491,12788209.4848485,127.71,-29.5892682637922,18402347.6363636,0.0276359280780115,0.203052067094273
"UNH03","UNH","2025-04-17","2025-03-31",7.2,-0.09,-1.2346,7.29,"pre-market",148.16,-21.2813285335869,5350977.6969697,204.6199,43.0979376240622,22652313.8823529,0.274836904593187,0.0150546089596182
"UNH04","UNH","2025-01-16","2024-12-31",6.81,0.07,1.0386,6.74,"pre-market",147.01,15.5210390399514,5980712.27586207,115.41,8.50712026951616,4974696.18181818,0.208387241298912,0.203052067094273
"UNH05","UNH","2024-10-15","2024-09-30",6.51,-0.09,-1.3636,6.6,"pre-market",41.9400000000001,-1.56917970125233,2742247.05882353,76.33,-6.77719223593335,3133475.24242424,0.208387241298912,0.291697335155918
"UNH06","UNH","2024-07-16","2024-06-30",6.8,0.17,2.5641,6.63,"pre-market",41.3000000000001,-0.63915410715695,4451137.78125,55.1298,-5.77833333333333,2973527.96969697,0.300452141155817,0.38107407525933
"UNH07","UNH","2024-04-16","2024-03-31",6.91,0.29,4.3807,6.62,"pre-market",96.4299999999999,19.3000783494385,4667963.41176471,54.89,-1.48810693925693,3405749.12121212,0.230495983761321,0.380927780850976
"UNH08","UNH","2024-01-12","2023-12-31",6.16,0.17,2.8381,5.99,"pre-market",38.83,1.42751205042641,3156168.96666667,55.5599999999999,6.0745372073066,4424059.09090909,0.241669219199312,0.349977370083708
"UNH09","UNH","2023-10-13","2023-09-30",6.56,0.21,3.3071,6.35,"pre-market",54.75,-6.34174421951453,2912810.78125,34.62,-2.25100832091857,2660838.70588235,0.349977370083708,0.285712979514211
"UNH10","UNH","2023-07-14","2023-06-30",6.14,0.16,2.6756,5.98,"pre-market",57.22,3.84782608695652,4176324.43333333,42.5,1.06054279749478,2771456.91428571,0.274836904593187,0.349977370083708
"UNH11","UNH","2023-04-14","2023-03-31",6.26,0.18,2.9605,6.08,"pre-market",57.8,-3.74307472445724,3236958.84375,37.046,2.71341463414635,2709778.91176471,0.225311675665297,0.300452141155817
"UNH12","UNH","2023-01-13","2022-12-31",5.34,0.17,3.2882,5.17,"pre-market",65.4599,9.18137324587234,3119764.26666667,41.61,1.49391136962798,3626497.06060606,0.177436830531643,0.331402551923086
"UNH13","UNH","2022-10-14","2022-09-30",5.79,0.35,6.4338,5.44,"pre-market",48.1700000000001,7.11431962025317,2535568.71875,57.3276,-2.05506446709083,3293436,0.225311675665297,0.24582032303634
"UNH14","UNH","2022-07-15","2022-06-30",5.57,0.36,6.9098,5.21,"pre-market",78.6691,-2.4530940449831,3671958.46666667,41.9899,-1.9353498734942,2228554.82857143,0.127911601603752,0.0636472110342558
"UNH15","UNH","2022-04-14","2022-03-31",5.49,0.14,2.6168,5.35,"pre-market",103.235,-14.7272727272727,3219113.51515152,85.03,9.3686646325231,2985987.20588235,-0.0415933289749791,0.252577296022164
"V01","V","2025-10-28","2025-09-30",2.98,0.01,0.3367,2.97,"post-market",21.53,-1.69442848937392,5907028.25714286,26.2599,2.34276446206524,6395396,0.300452141155817,0.236187750586321
"V02","V","2025-07-29","2025-06-30",2.98,0.13,4.5614,2.85,"post-market",40.59,3.57627118644068,6856282.87878788,24.725,-0.173560040007053,5599669.15151515,0.236187750586321,0.275307789720075
"V03","V","2025-04-29","2025-03-31",2.76,0.08,2.9851,2.68,"post-market",52.86,2.00740829250807,7611966.52941176,37.47,-2.86432862931396,5872034.57575758,0.0945976218015242,0.236187750586321
"V04","V","2025-01-30","2024-12-31",2.75,0.0889,3.3407,2.6611,"post-market",27.245,-4.33815011279799,6168221.34482759,40.1592,2.50466846489018,7102553.79411765,0.306258200487343,0.203052067094273
"V05","V","2024-10-29","2024-09-30",2.65,0.08,3.1128,2.57,"post-market",24.84,0.566901408450709,6816316.34285714,34.425,-8.71585557299843,5803274.66666667,0.127911601603752,0.339572180289572
"V06","V","2024-07-23","2024-06-30",2.42,0,0,2.42,"post-market",21.88,0.0221959159514658,8558917.15151515,32.46,-8.96779173391341,8078626.66666667,0.127911601603752,0.138787676524776
"V07","V","2024-04-23","2024-03-31",2.51,0.07,2.8689,2.44,"post-market",22.67,3.3373853464471,6445504.55882353,15.88,-0.812949380351917,7017685.3030303,0.127911601603752,0.313956943726941
"V08","V","2024-01-25","2023-12-31",2.41,0.07,2.9915,2.34,"post-market",17.65,-5.17935714818406,5507335.36666667,22.3305,-3.48792100158702,5423637.29411765,0.275307789720075,0.275307789720075
"V09","V","2023-10-24","2023-09-30",2.33,0.09,4.0179,2.24,"post-market",22.28,4.78793832486226,5730899.23529412,34.45,-11.5300019293845,5716363.57575758,0.339572180289572,0.158862012371021
"V10","V","2023-07-25","2023-06-30",2.16,0.04,1.8868,2.12,"post-market",24.35,-5.41002752982398,6618829.78787879,16.35,-4.61258345134534,4399939.48484848,0.283527706789432,0.339572180289572
"V11","V","2023-04-25","2023-03-31",2.09,0.1,5.0251,1.99,"post-market",26.808,-3.51063829787234,6699233.70588235,18.67,4.01805667292392,6330006.03030303,0.37052259105684,0.225311675665297
"V12","V","2023-01-26","2022-12-31",2.18,0.17,8.4577,2.01,"post-market",22.86,-6.02785565704983,6070701.7,25.54,6.62260901940708,6161374.11764706,0.273122516995296,0.283527706789432
"V13","V","2022-10-25","2022-09-30",1.93,0.06,3.2086,1.87,"post-market",32.59,6.91065662002151,6869809.55882353,26.655,-1.64904862579281,7626196.15151515,0.0939667271655001,0.0636472110342558
"V14","V","2022-07-26","2022-06-30",1.98,0.23,13.1429,1.75,"post-market",32.16,-2.28972605882623,5767194.45454545,21.21,6.05500000000001,5391392.63636364,0.256262086432565,0.169738087292045
"V15","V","2022-04-26","2022-03-31",1.79,0.14,8.4848,1.65,"post-market",42.57,-11.8109507954125,7443591.94117647,31.2508,8.75089294826003,7188456.75757576,0.283527706789432,0.191997695863068
"VZ01","VZ","2025-10-29","2025-09-30",1.17,0,0,1.17,"pre-market",6.02,12.8902707604612,24428159.4117647,2.895,-3.6376953125,26344874.85,0.300452141155817,0.300452141155817
"VZ02","VZ","2025-07-21","2025-06-30",1.22,0.03,2.521,1.19,"pre-market",3.5699,6.80552191813999,17636161.15625,3.6,-0.645756457564578,16661264.6969697,0.225311675665297,0.300452141155817
"VZ03","VZ","2025-04-22","2025-03-31",1.15,0.02,1.7699,1.13,"pre-market",6.48,0.251371115173673,28855257,3.20999999999999,-5.15953835709437,15233212.0909091,0.19629509410845,0.236187750586321
"VZ04","VZ","2025-01-24","2024-12-31",1.1,0,0,1.1,"pre-market",5.515,10.7496095783446,20054212.3103448,8.214,-5.83873957367932,25441446.7941176,0.322858044135194,0.236187750586321
"VZ05","VZ","2024-10-22","2024-09-30",1.19,0.01,0.8475,1.18,"pre-market",4.46,-2.05338809034907,18731127.9411765,4.6558,-1.9198862289642,17055360.5151515,0.225311675665297,0.300452141155817
"VZ06","VZ","2024-07-22","2024-06-30",1.15,0,0,1.15,"pre-market",3.57,-2.19570405727924,16508404.6875,4.0499,-6.6370647347511,17450699.7878788,0.117661849618492,0.225311675665297
"VZ07","VZ","2024-04-22","2024-03-31",1.15,0.03,2.6786,1.12,"pre-market",4.28,1.15432873274781,18082352.6666667,2.97,-2.65574584264085,15828971.969697,0.225311675665297,0.42455551644212
"VZ08","VZ","2024-01-23","2023-12-31",1.08,0,0,1.08,"pre-market",3.91,-2.63629383158434,22058791.0625,3.948,5.23703152146935,17435361.3333333,0.127911601603752,0.300452141155817
"VZ09","VZ","2023-10-24","2023-09-30",1.22,0.04,3.3898,1.18,"pre-market",4.935,8.64745011086474,22221843.8529412,5.54,-9.81661272923409,20422393.7575758,0.322858044135194,0.300452141155817
"VZ10","VZ","2023-07-25","2023-06-30",1.21,0.04,3.4188,1.17,"pre-market",6.43,2.83497463443749,26517190.0909091,2.965,-0.787172011661796,20671188.3636364,0.0939667271655001,0.300452141155817
"VZ11","VZ","2023-04-25","2023-03-31",1.2,0.01,0.8403,1.19,"pre-market",4.085,1.92359070264493,19676336.2352941,5.46,8.98119562166712,20306573.5454545,0.203052067094273,0.203052067094273
"VZ12","VZ","2023-01-24","2022-12-31",1.19,0,0,1.19,"pre-market",6.003,-7.41758241758242,25740570.9375,5.61,10.7658762605615,18464550.9090909,0.203052067094273,0.300452141155817
"VZ13","VZ","2022-10-21","2022-09-30",1.32,0.03,2.3256,1.29,"pre-market",7.81,13.8616557734205,23821846.9375,3.7885,-3.33243751679657,21879628.9117647,0.22545797007365,0.300452141155817
"VZ14","VZ","2022-07-22","2022-06-30",1.31,-0.02,-1.5038,1.33,"pre-market",4.17,0.450450450450444,18028913.6774194,5.79,7.38963531669865,19765930.7941176,0.225311675665297,-0.00396823582658627
"VZ15","VZ","2022-04-22","2022-03-31",1.35,0.03,2.2727,1.32,"pre-market",4.59,1.67410714285714,26287829.65625,6.4111,-0.730503455083904,22645470.1764706,0.203052067094273,0.300598435564171
"WMT01","WMT","2025-11-20","2025-10-31",0.62,0.02,3.3333,0.6,"pre-market",10.695,1.75648702594809,15241273.7272727,7.99499999999999,-5.83657587548638,21498971.6,0.300452141155817,0.331402551923086
"WMT02","WMT","2025-08-21","2025-07-31",0.68,-0.06,-8.1081,0.74,"pre-market",10.49,-3.00109311338567,14105918.0625,10.69,-5.85987261146497,15876022.1764706,0.203052067094273,0.203052067094273
"WMT03","WMT","2025-05-15","2025-04-30",0.61,0.03,5.1724,0.58,"pre-market",19.93,-11.9276485788114,21584515.1875,7.45999999999999,0.429887410440125,16579762.53125,0.300452141155817,0.203052067094273
"WMT04","WMT","2025-02-20","2025-01-31",0.66,0.01,1.5385,0.65,"pre-market",15.78,-14.5299145299145,14937006.4666667,19.68,3.29730921923246,26815897.2,0.203052067094273,0.300452141155817
"WMT05","WMT","2024-11-19","2024-10-31",0.58,0.05,9.434,0.53,"pre-market",6.81,-4.47178516503017,12706767.2,7.27000000000001,-0.735374821644168,17358863.516129,0.300452141155817,0.0636472110342558
"WMT06","WMT","2024-08-15","2024-07-31",0.67,0.02,3.0769,0.65,"pre-market",4.66,0.648489314664719,14225139.375,8.25999999999999,-7.90755777638975,16216949.7058824,0.234002477861542,0.300452141155817
"WMT07","WMT","2024-05-16","2024-04-30",0.6,0.08,15.3846,0.52,"pre-market",2.495,0.513160072835627,13950337.78125,6.28000000000001,-5.83920187793426,14847970.03125,0.203052067094273,0.234002477861542
"WMT08","WMT","2024-02-20","2024-01-31",1.8,0.16,9.7561,1.64,"pre-market",16.33,-6.4595689705796,6022603.45454545,119.47,194.464944649446,17102234.3030303,0.220397097884674,0.203052067094273
"WMT09","WMT","2023-11-16","2023-10-31",1.53,0.02,1.3245,1.51,"pre-market",14.96,-1.71984199331511,5175316.39393939,10.76,-1.65906788247212,8635867.3125,0.19629509410845,0.138787676524776
"WMT10","WMT","2023-08-17","2023-07-31",1.84,0.15,8.8757,1.69,"pre-market",8.96000000000001,-3.25132357521021,4702736.0625,14.1999,-0.718562874251506,5452127.73529412,0.234002477861542,0.331402551923086
"WMT11","WMT","2023-05-18","2023-04-30",1.47,0.17,13.0769,1.3,"pre-market",10.9,-6.10026041666667,5264610.53125,14.11,-4.63384891855465,6090748.78125,0.300452141155817,0.273122516995296
"WMT12","WMT","2023-02-21","2023-01-31",1.71,0.19,12.5,1.52,"pre-market",9.69000000000003,-1.04058989731929,5363935.57575758,15.03,-4.88684157820949,7135314.84848485,0.1610472850958,0.236187750586321
"WMT13","WMT","2022-11-15","2022-10-31",1.5,0.18,13.6364,1.32,"pre-market",16.005,-7.96243078432746,5526693.97142857,13.83,4.74829173058151,6003487.03225806,0.17067985754582,0.389097409217462
"WMT14","WMT","2022-08-16","2022-07-31",0.59,0,0,0.59,"pre-market",14.34,-4.52307692307692,8054449.5,10.8,2.43720095693781,6405841.03030303,0.0733209287866251,0.203052067094273
"WMT15","WMT","2022-05-17","2022-04-30",0.4333,0.0033,0.7674,0.43,"pre-market",17.47,-1.15767382032361,7453459.23529412,12.63,-4.24164524421594,8762623.70967742,0.156132707315178,0.149307158825439
